File_Path,SHA256_Hash
/etc/apparmor.d/ipa_verify,02de3f31456c774adca8814a6d2ae56fc63536b63d33f9aea44a458f9c8fd50a
/etc/apparmor.d/kchmviewer,850442c69f31a766b4ee94c30720043366cd28fb117aea7e8a249cc9f21e6104
/etc/apparmor.d/keybase,091156df85ca5024d705c609ab326d672c1d0af62466a566d08459cd9a0d37cd
/etc/apparmor.d/lc-compliance,8af339f6050cc3f13e0efabf9c39a2a8404e1cf420df4e5b7198eb29239aed44
/etc/apparmor.d/libcamerify,97705b64faa9abd08edc63a3e575785fd5d6bd33bbe421d3c65b391937172009
/etc/apparmor.d/linux-sandbox,a027ab58875225bfef6f2a6b2f53fc54d0da44aa93ea73f6461cf63811f4d282
/etc/apparmor.d/local/README,bf3041d485aca3e397ccd54718ed9e71c566c269f457d37d9ed869eb6dbd9fe9
/etc/apparmor.d/local/lsb_release,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
/etc/apparmor.d/local/nvidia_modprobe,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
/etc/apparmor.d/local/usr.bin.tcpdump,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
/etc/apparmor.d/local/usr.sbin.chronyd,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
/etc/apparmor.d/loupe,0aba75c07b9ce7f38d3d0db1570bc4181e973bb5ba0f242312cbc36ee121e430
/etc/apparmor.d/lsb_release,c9d3d976dfb914adbc0cd5f59b51595a8af85f6d67f2c21da1f1f0dd050f1399
/etc/apparmor.d/lxc-attach,e8a544ba49a860e8d106fad43c8853ca1a91280cbbb39039515c4b7b72aab25d
/etc/apparmor.d/lxc-create,e90732fe95486d6e91cb7c22db0037834c1625ee6e0ee8b8d5d344a78ea447c6
/etc/apparmor.d/lxc-destroy,f6ce1d91654234237e546dde5141c350aa3360d34e718ca613d9256bc7fd3a70
/etc/apparmor.d/lxc-execute,4358cd33b26a832a3ea94b47914e808856d2e47ed70b6351dc6f88012001da3c
/etc/apparmor.d/lxc-stop,52c958393c4999012ad2eb239f4663546c510a2391208b2ffdc0ba48973dd442
/etc/apparmor.d/lxc-unshare,6a98ca452ede57fd1b3ebbf35e72a3c40fb3c4a05a8db4cc731978293d3dbc01
/etc/apparmor.d/lxc-usernsexec,5c9a1f2992fcf5ec5ee7c94a0f82e7b3f37a5c1539be9384c690b78eef3c7a33
/etc/apparmor.d/mmdebstrap,c0a1830c313e8947018e11a4941b341ce860346901493d1a401a247fef442495
/etc/apparmor.d/msedge,682f4b6e0d7c039353a0b657365bbf07640d3332f5c77141cd14e8c504f0afa6
/etc/apparmor.d/nautilus,617ea2552c349e79534a7b915d017bb4dbf0026cdf363bd2a84be546a6159425
/etc/apparmor.d/notepadqq,52a6240f8fb97e340f5d39bc36489b9dc9e76ed120d17b50e43943ac297462a9
/etc/apparmor.d/nvidia_modprobe,4bd445a0badf46490d43f27b668dc50f8d2ceecca81f44268ed9154eb9bfde57
/etc/apparmor.d/obsidian,ad8d4cf6c68e91513626510218a5daa8c5ce8052b65b21655bcc4a68444b3a87
/etc/apparmor.d/opam,03b0c182f5f807ddbe2366e86fbcd1c2ac3637bb83d3b65794c84f0421f392ac
